ID,Text,Valence,Arousal
T0777,現場除了由整形外科醫師向家屬分析手術利弊，許醫師也針對術後可能面臨的大面積補皮進行說明，讓家屬對於患者接下來可能會受到的痛苦有所認知。,3.875,5.2
T0778,後來會議告一段落，家屬也先回去思考、討論。,5.0,2.25
T0779,告知家屬時，家屬們對於突如其來的壞消息難以接受，情緒激動，仍希望藉由清創的方式，讓患者體內的海洋弧菌徹底消失，並且表達「救到底」的意願。,3.375,6.125
T0780,此時，患者的意識狀態變得極差，各器官也開始出現衰竭徵象，體表的水泡及潰爛愈來愈多。,3.625,4.8
T0781,原先家屬將責任歸咎於疫苗的施打，溝通時氣氛一度緊張，但血液培養報告公布後，才發現原來是海洋弧菌感染，可能因為患者本身有肝癌，近期又食用海鮮所致。,4.25,3.6
T0782,清創手術後，患者病況開始急遽惡化，原先預計術後拔除的氣管內管，也持續留置。,4.0,4.375
T0783,來的第一天，患者還可以自行吃飯、清晰回答問題，也明確表示，希望自己未來不接受透析。,5.5,2.375
T0784,這次病房學習，讓我印象比較深刻的是事件是，有位打完AZ疫苗的年長女士，在非施打處出現紅腫及瘀青，後因急性呼吸衰竭，轉至內科加護病房。,3.7,4.6
T0785,如果家屬能理解並同意，但是對於與病人提及此是存有巨大壓力的話，或許能由醫師提起，但能以積極治療幫助病人為主體，把需急救列為最壞的狀況去考慮，讓對話 保持在相對正面積極上。,5.167000000000001,3.875
T0786,你可以怎麼做傾聽家屬的想法，了解家屬所顧慮的點，以及根據家屬對於病人的了解，是否告知此事會帶來重大的影響 。,5.125,2.25
T0787,你的反應為何還是希望病人本人能夠清楚地明白現在的情形，畢竟本人現在是意識清楚的狀況 ，對於自己身體以及後續的醫療處置是擁有最高的決定權的，但是比起直接由醫師告知，更希望的是留給病人與病人家屬空間去討論這個問題。,4.875,3.375
T0788,但在病人本人意識清楚的狀況下，如果沒能好好地了解病人想法或許也會是一種遺憾。,4.375,2.875
T0789,你的感受如何對於這個情形，是令人感到難過的，不僅僅在於病人的年紀相對年輕，也在於病情的惡化來的太突然， 即便病人對自己的狀況有一定的了解，但是如果沒有明白地講出來或許還能堅持住，對於家屬的不捨與擔憂，是能夠體會與理解的。,2.75,4.5
T0790,描述事件病患為末期胰臟癌患者，正在接受化學治療，原本的治療目標為希望以化學治療使腫瘤縮小進而可以進行手術切除，在後續追蹤的 CT上是發現原本的腫瘤有明顯的縮小，但是卻疑似有看到腹膜轉移的跡象，同時病患也開時出現腹脹、腹水積累的情形，腹腔感染的情形逐漸變的嚴重，伴隨 而來的包括腎臟衰竭、血壓不穩，目前已使用三線升壓劑，血壓狀況還是相對不穩定，也給予預防性的插管，病人整體狀況不樂觀 ，家屬希望全面積極搶救 對於是否告知病人整體情況 以及後續是否急救 ，家屬存有疑慮，怕打擊病人的求生意志。,3.3,4.7
T0791,四、你可以怎麼做1. 同理家屬的感受，並盡量保持耐心與溫和的態度雖然已經和家屬解釋過許多次，但很明顯家屬的激動情緒來自於她對病人情況的擔心及焦慮，這時如果告訴她你的擔心是無用的，有可能會激怒家屬，不如換個說法同理家屬的情緒，向她表明我們了解你的擔心和顧慮，尤其是在這種病人進入加護病房後意識比較混卓的情況下，但我們目前的治療方案就能解決你所擔心的問題點，我們也會持續去監控病人的情況，所以可以稍微放寬心。,5.1,4.3
T0792,三、你的反應為何我盡量不要露出任何緊張的表情反應，而是微微傾身向前，想藉此展示我有專注在聆聽家屬的話語，希望家屬能多少察覺，進而降低衝突產生的機率。,5.8,3.875
T0793,2. 但主治醫生其實一開始還蠻親切地跟家屬解釋病情，只室後來類似的問題被重複過多遍，所以醫生也開始不耐煩起來。,4.0,5.25
T0794,二、你的感受為何(使用情緒詞彙)1. 身為clerk的我在旁邊觀看兩人對話，由於氣氛緊張，我也跟著緊張起來，有些小心翼翼，深怕等等醫療糾紛發生。,4.0,5.375
T0795,兩人之間的氣氛有些緊張。,4.5,4.7
T0796,強調自己就是因為病人進到ICU當然會非常擔心，這樣是很正常的。,5.25,4.0
T0797,經歷兩三次這樣的對話來回後，主治醫生向病人表示，你這樣的擔心也沒有用，基本上做這樣的檢查意義不大，家屬感覺有點被冒犯。,4.0,4.25
T0798,主治醫生解釋說，由於剛入院時有照過brain CT，看起來蠻正常的，而且假設真的跑到全身其他地方，治療也大同小異，也是使用抗凝血劑。,5.125,2.9
T0799,會客時間，家屬由於很擔心病人情況，也覺得病人進加護病房後意識有時不清，所以語氣稍微激動地詢問能否做全身的檢查去看血栓有沒有跑到全身的其他地方，例如大腦。,4.375,5.0
T0800,一、描述事件一位左大腿DVT病人有使用urokinase來溶解血栓，同時用Heparin避免新的血栓形成。,5.0,1.625
T0801,所以，在這種情況下，或許放手可能是一個不得已的雙贏選擇。,5.875,3.25
T0802,又或者已經預料到身體變這麼差後就算救回來也可能需要多種維生器材才能繼續活下去，這樣不管對患者還是家屬來說更是一種煎熬。,3.5,4.6
T0803,瞭解到當病患死亡已不可挽回時，繼續積極的處置對她是否是另一種折磨?,4.0,3.375
T0804,3. 反思:當時病患發生二次ARDS後，很多器官都開始衰竭，呼吸器、血液透析、多線升壓劑也提供了，但病情還是沒有變化。,3.25,3.75
T0805,我希望能將積極處置繼續做下去，期待病患身體將會變好。,6.8,4.75
T0806,雖然積極處置能做的都做了，但狀況還是無法好轉。,3.875,4.5
T0807,2. 感受及反應:當下我感到無助，因病患只有61歲，還沒有非常年長，甚至之前都沒有發生什麼重大疾病或有任何underlying disease。,3.5,5.0
T0808,不過，病患先生卻希望繼續積極處置拼拼看，而這決定和醫療團隊有所衝突，使醫師要再次與家屬討論，達成共識以進行後續處置。,3.7,5.25
T0809,二次插管後患者狀況惡化，甚至還發生多重器官衰竭，所以主治醫師認為病患死亡已不可挽回，並且建議家屬放手。,3.875,4.25
T0810,外人只是知道結果，卻不知道搶救過程當中發生了多少驚心動魄的波折，其實患者及家屬的理解，才是對醫療人員工作最大的支持與安慰。,5.875,4.7
T0811,站在醫方，現在醫學發展迅猛，有了很多高新技術，也挽救了很多病患的生命，但醫生畢竟不是神仙，不能包治百病，很多患者能夠轉危為安，與ICU醫護人員辛勤的付出是密不可分的。,6.5,4.6
T0812,但病人走向人生最後一哩路時，才曉得不是不需要面對；相反的正是因為加護病房，帶給病人家屬的消息多非佳音，更凸顯如何與家屬中性解釋病況是更大的課題。,4.0,3.6
T0813,病人年紀正值壯年，無慢性病史且規律生活作息，過去病史相對其他反覆進出醫院之病人單純許多，即便如此，也不能保證疾病的後續進程，,4.7,2.375
T0814,此病人於夜間送來高醫CCU，小小的病房空間架立了許多mechanical support mechine，此病人在CCU中並非年紀最大、CV risk最高、最不樂觀，卻是病況最急轉直下，惡化速度最快的病人，隔天中午便院宣expired。,2.875,5.75
T0815,Case350歲男性，無underlying disease，運動回家後喘、胸痛，隔天expired。,4.625,3.4
T0816,病人在截肢前仍不甚了解自身病況，不斷詢問何時可以返家。,4.25,3.167
T0817,Case259歲男性，末梢血管疾病，截肢，病人病識感不佳，因左下肢已發黑且無法做導管處置，照會整形外科醫師後，建議截肢。,4.0,3.7
T0818,Case1 53歲男性，incidental finding of an isolated thrombus in the left atrium，態度不積極，與90多歲母親、22歲兒子同住，病人本身病識感不足。,4.0,2.625
T0819,氣切一經切割後雖然傷口可以癒合，但留下的疤痕卻永遠都會在皮膚上扭結。,3.125,4.875
T0820,醫師與病患家屬都站在為了病患好的考量進行討論，並沒有誰黑誰白的分界點，只是對於同一處置的看法不同。,5.3,2.75
T0821,突然其來的病況也令家屬擔憂，希望盡量免去自己的孩子有多餘的氣切傷口。,4.25,2.875
T0822,父親希望可以多些時間考慮，擔心一經過同意之後下午病患就開始氣切流程。,4.375,4.4
T0823,了解父親的心情：由於工作的原因無法每天都到醫院探望女兒，並非一味否定醫療團隊的想法；我不該第一時間就否定父親對女兒的關心程度。,4.0,5.25
T0824,由於父親觀看網路上所寫為呼吸照護中心，因此他認為該醫院所給予的呼吸相關處置會更為專業。,5.25,2.875
T0825,父親覺得就近的醫院自己比較了解也比較熟悉，因此他們可以更相信當地醫院所給予的治療。,5.625,2.875
T0826,你可以怎麼做查房結束後與病患父親攀談後，發現父親是擔心病患太過年輕怕以後穿無領衣著的時候會露出傷口，怕病患難過。,4.0,5.875
T0827,當下會感覺到有些失望是因為感到父親可能不了解每天病患的病程變化，當下就否定了醫療團隊所給出的建議。,3.75,4.7
T0828,你的反應為何當下想要與病患父親說明其實氣切並不是永久的設置，並且將來有拔管並關掉傷口的可能，現今評估最好的狀況是可以讓病患的呼吸道舒服一點並且可以保持進食的功能。,4.125,2.375
T0829,且對於病患的狀況我想母親比父親更為熟悉。,5.0,3.0
T0830,你的感受為何（使用情緒詞彙）當下我感到些許失望並在心中質疑父親的決定感到失望的原因是由於病患還年輕，對於氣切的決定也一定是主治醫師經過審慎評估後才行駛的。,3.375,3.5
T0831,每天都來院照顧的母親同意，但病患父親拒絕（由於他認為屏東的醫院有完善的呼吸照顧中心，除了離家近，同時說不定還不用進行氣切。）,4.5,3.9
T0832,病患第一周處於昏迷狀態，第二周於身體管路裝置時會有爭眼睛流淚的狀況，但仍無叫喚睜眼的狀況。,3.875,5.125
T0833,描述事件病患為一位年紀與我相仿的多囊腎患者，近一個月內腹膜透析洗出功能不良；七月底時由於全身性無力與意識狀態改變由屏東的家中轉至高醫，於路途上產生Cardiac arrest，CPR 11分鐘後成功搶回心跳，至高醫後直送內科加護病房。,5.25,6.625
T0834,沒有人知道意外和明天哪個先到，自己也在了解相關概念後，找了機會和家人討論，老一輩的人大多忌諱談論「死亡」的議題，但死亡是每個人必須面對的課題，做好準備，與家人達成共識，達成善終與自主，也能促進醫病和諧！,6.5,4.5
T0835,這讓我想到之前在家醫科實習的時候，學到了預立醫療決定的重要性。,5.25,2.25
